1,48,1199,0.7086614173228346,0,acoustic_grand_piano	,0
1,36,1199,0.5826771653543307,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.53995609664621,"ticks":1200,"time":2.1729675}
1200,51,240,0.6220472440944882,0,acoustic_grand_piano	,0
1200,39,240,0.5196850393700787,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":1440,"time":2.580909}
1440,56,240,0.6535433070866141,0,acoustic_grand_piano	,0
1440,44,240,0.5511811023622047,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.99998273333736,"ticks":1680,"time":2.9705195}
1680,58,240,0.5984251968503937,0,acoustic_grand_piano	,0
1680,46,240,0.5039370078740157,0,acoustic_grand_piano	,1
#tempo, {"bpm":77.49995479169304,"ticks":1920,"time":3.375925}
1920,60,240,0.6535433070866141,0,acoustic_grand_piano	,0
1920,48,240,0.5511811023622047,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.49997322500937,"ticks":2160,"time":3.763022}
2160,56,240,0.5905511811023622,0,acoustic_grand_piano	,0
2160,44,240,0.49606299212598426,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":2320,"time":4.0244599999999995}
2400,63,240,0.5984251968503937,0,acoustic_grand_piano	,0
2400,51,240,0.49606299212598426,0,acoustic_grand_piano	,1
#tempo, {"bpm":78.50002158750594,"ticks":2400,"time":4.154330166666666}
2640,70,240,0.5669291338582677,0,acoustic_grand_piano	,0
2640,58,240,0.4330708661417323,0,acoustic_grand_piano	,1
#tempo, {"bpm":77.99997660000702,"ticks":2640,"time":4.536495666666666}
2880,72,240,0.5748031496062992,0,acoustic_grand_piano	,0
2880,60,240,0.4566929133858268,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.49997322500937,"ticks":2880,"time":4.921111166666666}
3120,68,240,0.5354330708661418,0,acoustic_grand_piano	,0
3120,56,240,0.4251968503937008,0,acoustic_grand_piano	,1
#tempo, {"bpm":75,"ticks":3120,"time":5.313268166666666}
3360,75,240,0.5984251968503937,0,acoustic_grand_piano	,0
3360,63,240,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.49999874166669,"ticks":3360,"time":5.7132681666666665}
3600,82,240,0.5354330708661418,0,acoustic_grand_piano	,0
3600,70,240,0.4251968503937008,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.79001618116845,"ticks":3600,"time":6.110619166666666}
3840,84,240,0.5433070866141733,0,acoustic_grand_piano	,0
3840,72,240,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":77.49995479169304,"ticks":3640,"time":6.176590916666666}
4080,79,240,0.4566929133858268,0,acoustic_grand_piano	,0
4080,67,240,0.3779527559055118,0,acoustic_grand_piano	,1
#tempo, {"bpm":72.18001696230398,"ticks":3840,"time":6.4991717499999995}
4320,82,240,0.4645669291338583,0,acoustic_grand_piano	,0
4320,70,240,0.41732283464566927,0,acoustic_grand_piano	,1
#tempo, {"bpm":69.00001725000432,"ticks":4080,"time":6.91479925}
4560,80,240,0.41732283464566927,0,acoustic_grand_piano	,0
4560,68,240,0.2755905511811024,0,acoustic_grand_piano	,1
#tempo, {"bpm":67.99999546666697,"ticks":4320,"time":7.34958175}
4800,79,480,0.3858267716535433,0,acoustic_grand_piano	,0
4800,67,480,0.25196850393700787,0,acoustic_grand_piano	,1
#tempo, {"bpm":59.00000885000133,"ticks":4560,"time":7.79075825}
5280,78,240,0.3464566929133858,0,acoustic_grand_piano	,0
5280,66,240,0.2125984251968504,0,acoustic_grand_piano	,1
#tempo, {"bpm":54.00000540000054,"ticks":4760,"time":8.214486999999998}
6000,78,240,0.31496062992125984,0,acoustic_grand_piano	,0
6000,66,240,0.2677165354330709,0,acoustic_grand_piano	,1
#tempo, {"bpm":52.50000656250082,"ticks":5280,"time":9.418190583333333}
6240,79,240,0.3464566929133858,0,acoustic_grand_piano	,0
6240,67,240,0.29133858267716534,0,acoustic_grand_piano	,1
#tempo, {"bpm":68.57001798820139,"ticks":6000,"time":11.132476083333334}
6480,78,240,0.3228346456692913,0,acoustic_grand_piano	,0
6480,66,240,0.2677165354330709,0,acoustic_grand_piano	,1
#tempo, {"bpm":71.27998659936252,"ticks":6240,"time":11.569985083333334}
6720,77,240,0.3464566929133858,0,acoustic_grand_piano	,0
6720,65,240,0.29133858267716534,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.99998273333736,"ticks":6480,"time":11.990860583333333}
