360,65,120,0.5196850393700787,0,acoustic_grand_piano	,0
480,63,480,0.4645669291338583,0,acoustic_grand_piano	,1
480,67,480,0.5511811023622047,0,acoustic_grand_piano	,0
480,60,480,0.3937007874015748,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":1200,"time":1.018674}
960,69,480,0.5511811023622047,0,acoustic_grand_piano	,0
480,53,480,0.3937007874015748,0,acoustic_grand_piano	,1
#tempo, {"bpm":150,"ticks":1480,"time":1.2600532500000001}
1440,70,240,0.5590551181102362,0,acoustic_grand_piano	,0
960,63,480,0.47244094488188976,0,acoustic_grand_piano	,1
1800,72,120,0.5196850393700787,0,acoustic_grand_piano	,0
960,60,480,0.4015748031496063,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.000143000143,"ticks":2640,"time":2.2267199166666667}
1920,74,480,0.5511811023622047,0,acoustic_grand_piano	,0
960,53,480,0.4015748031496063,0,acoustic_grand_piano	,1
#tempo, {"bpm":147.49987708343576,"ticks":2880,"time":2.4365099166666666}
2400,75,240,0.5905511811023622,0,acoustic_grand_piano	,0
1440,46,240,0.5511811023622047,0,acoustic_grand_piano	,1
#tempo, {"bpm":130.50003262500815,"ticks":3240,"time":2.7415949166666667}
2640,77,240,0.6220472440944882,0,acoustic_grand_piano	,0
1920,62,480,0.4094488188976378,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.4998753126091,"ticks":3360,"time":2.856537416666667}
2880,79,120,0.6535433070866141,0,acoustic_grand_piano	,0
1920,58,480,0.4094488188976378,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.000143000143,"ticks":3400,"time":2.8916251666666666}
3240,81,120,0.5905511811023622,0,acoustic_grand_piano	,0
1920,53,480,0.4094488188976378,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.99988480009216,"ticks":3440,"time":2.9265901666666667}
3360,82,60,0.5984251968503937,0,acoustic_grand_piano	,0
2400,46,240,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":3480,"time":2.9613124166666664}
3420,84,60,0.5275590551181102,0,acoustic_grand_piano	,0
2880,39,390,0.5354330708661418,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.9999659333413,"ticks":3520,"time":2.9957951666666665}
3480,82,60,0.5748031496062992,0,acoustic_grand_piano	,0
2880,51,390,0.6299212598425197,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.50004728751537,"ticks":3840,"time":3.2697678333333333}
3540,84,60,0.5196850393700787,0,acoustic_grand_piano	,0
3270,55,570,0.4645669291338583,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":3880,"time":3.3041320833333336}
3600,82,60,0.5511811023622047,0,acoustic_grand_piano	,0
3300,58,540,0.4645669291338583,0,acoustic_grand_piano	,1
#tempo, {"bpm":144.4999698958396,"ticks":3960,"time":3.373097583333333}
3660,84,60,0.5039370078740157,0,acoustic_grand_piano	,0
3330,63,510,0.4645669291338583,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.99988480009216,"ticks":4040,"time":3.4423017499999995}
3720,82,60,0.5511811023622047,0,acoustic_grand_piano	,0
3360,67,480,0.5511811023622047,0,acoustic_grand_piano	,1
#tempo, {"bpm":135.19999459200022,"ticks":4080,"time":3.4770239999999997}
3780,84,60,0.5039370078740157,0,acoustic_grand_piano	,0
4320,46,240,0.33858267716535434,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.0000710000355,"ticks":4280,"time":3.6619352499999995}
3840,81,240,0.5511811023622047,0,acoustic_grand_piano	,0
4800,62,480,0.2204724409448819,0,acoustic_grand_piano	,1
#tempo, {"bpm":113.60000302933341,"ticks":4320,"time":3.6971464999999997}
4080,79,180,0.4409448818897638,0,acoustic_grand_piano	,0
4800,58,480,0.18110236220472442,0,acoustic_grand_piano	,1
#tempo, {"bpm":184.8001848001848,"ticks":4680,"time":4.093273249999999}
4260,77,60,0.36220472440944884,0,acoustic_grand_piano	,0
4800,53,480,0.18110236220472442,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.4998753126091,"ticks":4800,"time":4.174441999999999}
4320,82,120,0.41732283464566927,0,acoustic_grand_piano	,0
5280,62,480,0.2047244094488189,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.000143000143,"ticks":5280,"time":4.595494999999999}
4680,82,120,0.3858267716535433,0,acoustic_grand_piano	,0
5280,58,480,0.1732283464566929,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":5640,"time":4.910179999999999}
4800,74,900,0.3464566929133858,0,acoustic_grand_piano	,0
5280,53,480,0.1732283464566929,0,acoustic_grand_piano	,1
#tempo, {"bpm":121.60001297066805,"ticks":5760,"time":5.013628249999998}
5700,75,60,0.3543307086614173,0,acoustic_grand_piano	,0
5760,41,240,0.31496062992125984,0,acoustic_grand_piano	,1
#tempo, {"bpm":176.00004693334586,"ticks":6120,"time":5.383693999999998}
5760,79,120,0.4015748031496063,0,acoustic_grand_piano	,0
6240,63,480,0.2125984251968504,0,acoustic_grand_piano	,1
#tempo, {"bpm":141.50008961672341,"ticks":6280,"time":5.497330333333332}
6120,79,120,0.36220472440944884,0,acoustic_grand_piano	,0
6240,60,480,0.1732283464566929,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.4998753126091,"ticks":6720,"time":5.8860226666666655}
6240,69,900,0.3464566929133858,0,acoustic_grand_piano	,0
6240,53,480,0.1732283464566929,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":7120,"time":6.236900166666666}
7140,70,60,0.3543307086614173,0,acoustic_grand_piano	,0
6720,63,480,0.1968503937007874,0,acoustic_grand_piano	,1
#tempo, {"bpm":137.99987580011177,"ticks":7200,"time":6.305865666666666}
7200,74,120,0.3858267716535433,0,acoustic_grand_piano	,0
6720,60,480,0.16535433070866143,0,acoustic_grand_piano	,1
#tempo, {"bpm":137.99987580011177,"ticks":7240,"time":6.342097583333333}
7560,74,120,0.3700787401574803,0,acoustic_grand_piano	,0
6720,53,480,0.16535433070866143,0,acoustic_grand_piano	,1
#tempo, {"bpm":164.7998505814688,"ticks":7560,"time":6.631952916666665}
7680,64,960,0.3464566929133858,0,acoustic_grand_piano	,0
7200,46,240,0.33858267716535434,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.0000710000355,"ticks":7680,"time":6.722972416666665}
8640,65,120,0.4330708661417323,0,acoustic_grand_piano	,0
7680,62,480,0.2204724409448819,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.000143000143,"ticks":8160,"time":7.145507416666665}
9000,69,120,0.4566929133858268,0,acoustic_grand_piano	,0
7680,58,480,0.18110236220472442,0,acoustic_grand_piano	,1
#tempo, {"bpm":140.00014000014,"ticks":8400,"time":7.355297416666665}
9120,72,240,0.4645669291338583,0,acoustic_grand_piano	,0
7680,53,480,0.18110236220472442,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.99988480009216,"ticks":8640,"time":7.569582916666665}
9360,75,240,0.47244094488188976,0,acoustic_grand_piano	,0
8160,62,480,0.2047244094488189,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.5001602418456,"ticks":8680,"time":7.604305166666665}
9600,79,360,0.5275590551181102,0,acoustic_grand_piano	,0
8160,58,480,0.1732283464566929,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.99988480009216,"ticks":8920,"time":7.8133641666666644}
9960,77,58,0.49606299212598426,0,acoustic_grand_piano	,0
8160,53,480,0.1732283464566929,0,acoustic_grand_piano	,1
#tempo, {"bpm":144.4999698958396,"ticks":9160,"time":8.021697666666665}
10020,77,60,0.4330708661417323,0,acoustic_grand_piano	,0
8640,41,240,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":9400,"time":8.229310166666664}
10080,86,120,0.5905511811023622,0,acoustic_grand_piano	,0
9120,53,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.50004728751537,"ticks":9640,"time":8.436206666666664}
10440,84,120,0.5039370078740157,0,acoustic_grand_piano	,0
9120,63,480,0.3700787401574803,0,acoustic_grand_piano	,1
#tempo, {"bpm":116.00008506672904,"ticks":9840,"time":8.608027916666664}
10560,82,60,0.4330708661417323,0,acoustic_grand_piano	,0
9600,53,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":138.9998957500782,"ticks":10080,"time":8.866648416666663}
10620,84,60,0.4251968503937008,0,acoustic_grand_piano	,0
9600,57,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":143.5001602418456,"ticks":10320,"time":9.082475916666663}
10680,82,120,0.47244094488188976,0,acoustic_grand_piano	,0
9600,63,480,0.36220472440944884,0,acoustic_grand_piano	,1
#tempo, {"bpm":138.9998957500782,"ticks":11040,"time":9.709652916666663}
10800,79,240,0.4566929133858268,0,acoustic_grand_piano	,0
10080,46,240,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":128,"ticks":11280,"time":9.925480416666662}
11040,77,480,0.4330708661417323,0,acoustic_grand_piano	,0
10560,53,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":107.20009433608301,"ticks":11520,"time":10.159855416666662}
11460,79,60,0.3543307086614173,0,acoustic_grand_piano	,0
10560,58,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":173.6000601813542,"ticks":11880,"time":10.579631166666662}
11520,82,120,0.4015748031496063,0,acoustic_grand_piano	,0
10560,62,480,0.3700787401574803,0,acoustic_grand_piano	,1
#tempo, {"bpm":141.50008961672341,"ticks":12040,"time":10.694838499999994}
11880,82,120,0.36220472440944884,0,acoustic_grand_piano	,0
11040,53,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.4998753126091,"ticks":12480,"time":11.083530833333327}
12000,69,840,0.3464566929133858,0,acoustic_grand_piano	,0
11040,58,480,0.30708661417322836,0,acoustic_grand_piano	,1
#tempo, {"bpm":145.00003625000906,"ticks":12880,"time":11.434408333333327}
12840,70,60,0.33070866141732286,0,acoustic_grand_piano	,0
11040,62,480,0.36220472440944884,0,acoustic_grand_piano	,1
#tempo, {"bpm":123.99999173333389,"ticks":12960,"time":11.503373833333328}
12900,74,60,0.3228346456692913,0,acoustic_grand_piano	,0
11520,46,240,0.28346456692913385,0,acoustic_grand_piano	,1
#tempo, {"bpm":165.59992713603205,"ticks":13320,"time":11.866277083333328}
12960,77,120,0.3858267716535433,0,acoustic_grand_piano	,0
12000,63,480,0.2125984251968504,0,acoustic_grand_piano	,1
#tempo, {"bpm":142.0000710000355,"ticks":13440,"time":11.956856833333328}
13320,77,120,0.3700787401574803,0,acoustic_grand_piano	,0
12000,60,480,0.1732283464566929,0,acoustic_grand_piano	,1
