241,67,120,0.4409448818897638,0,acoustic_grand_piano	,0
1,60,960,0.48031496062992124,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.99998273333736,"ticks":600,"time":1.0094865}
361,72,120,0.47244094488188976,0,acoustic_grand_piano	,0
121,64,840,0.44881889763779526,0,acoustic_grand_piano	,1
481,76,108,0.49606299212598426,0,acoustic_grand_piano	,0
961,60,960,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":75,"ticks":1560,"time":2.6311085}
601,67,120,0.3937007874015748,0,acoustic_grand_piano	,0
1081,64,840,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.99998273333736,"ticks":1920,"time":3.2311085}
721,72,120,0.3700787401574803,0,acoustic_grand_piano	,0
1921,60,960,0.5118110236220472,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":2280,"time":3.83921675}
841,76,120,0.3700787401574803,0,acoustic_grand_piano	,0
2041,62,840,0.47244094488188976,0,acoustic_grand_piano	,1
#tempo, {"bpm":77.99997660000702,"ticks":2400,"time":4.03658525}
1201,67,120,0.4409448818897638,0,acoustic_grand_piano	,0
2881,60,960,0.5118110236220472,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":2520,"time":4.228893}
1321,72,120,0.47244094488188976,0,acoustic_grand_piano	,0
3001,62,840,0.47244094488188976,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.49999874166669,"ticks":2880,"time":4.8209985}
1441,76,108,0.4881889763779528,0,acoustic_grand_piano	,0
3841,59,960,0.5118110236220472,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":3240,"time":5.417025}
1561,67,120,0.3937007874015748,0,acoustic_grand_piano	,0
3961,62,840,0.47244094488188976,0,acoustic_grand_piano	,1
#tempo, {"bpm":78.9999657666815,"ticks":3360,"time":5.61183025}
1681,72,120,0.3779527559055118,0,acoustic_grand_piano	,0
4801,59,960,0.5118110236220472,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":3480,"time":5.80170375}
1801,76,120,0.3779527559055118,0,acoustic_grand_piano	,0
4921,62,840,0.47244094488188976,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.99998273333736,"ticks":3720,"time":6.19131425}
2161,69,120,0.4409448818897638,0,acoustic_grand_piano	,0
5761,60,960,0.48031496062992124,0,acoustic_grand_piano	,1
#tempo, {"bpm":74.5000117958352,"ticks":3840,"time":6.394017}
2281,74,120,0.47244094488188976,0,acoustic_grand_piano	,0
5881,64,840,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":4200,"time":6.99804375}
2401,77,108,0.5118110236220472,0,acoustic_grand_piano	,0
6721,60,960,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":80,"ticks":4320,"time":7.192849}
2521,69,120,0.4015748031496063,0,acoustic_grand_piano	,0
6841,64,840,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":4440,"time":7.380349}
2641,74,120,0.3937007874015748,0,acoustic_grand_piano	,0
7681,60,960,0.5275590551181102,0,acoustic_grand_piano	,1
#tempo, {"bpm":76.99997818333952,"ticks":4680,"time":7.7699595}
2761,77,120,0.3937007874015748,0,acoustic_grand_piano	,0
7801,64,840,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":74.5000117958352,"ticks":4800,"time":7.96476475}
3121,69,120,0.4566929133858268,0,acoustic_grand_piano	,0
8641,60,960,0.5354330708661418,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":5160,"time":8.5687915}
3241,74,120,0.47244094488188976,0,acoustic_grand_piano	,0
8761,64,840,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":77.99997660000702,"ticks":5280,"time":8.76616}
3361,77,108,0.5118110236220472,0,acoustic_grand_piano	,0
9601,60,960,0.48031496062992124,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":5400,"time":8.958467749999999}
3481,69,120,0.4094488188976378,0,acoustic_grand_piano	,0
9721,62,840,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":72.50001812500453,"ticks":5640,"time":9.353204749999998}
3601,74,120,0.3937007874015748,0,acoustic_grand_piano	,0
10561,60,960,0.4881889763779528,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":5760,"time":9.560101249999997}
3721,77,120,0.3937007874015748,0,acoustic_grand_piano	,0
10681,62,840,0.44881889763779526,0,acoustic_grand_piano	,1
#tempo, {"bpm":78.50002158750594,"ticks":6240,"time":10.349575249999997}
4081,67,120,0.4409448818897638,0,acoustic_grand_piano	,0
11521,59,960,0.5118110236220472,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":6360,"time":10.540657999999997}
4201,74,120,0.47244094488188976,0,acoustic_grand_piano	,0
11641,62,840,0.47244094488188976,0,acoustic_grand_piano	,1
#tempo, {"bpm":73.4999577375243,"ticks":6600,"time":10.935394999999996}
4321,77,108,0.5118110236220472,0,acoustic_grand_piano	,0
12481,59,960,0.5118110236220472,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":6720,"time":11.139476749999996}
4441,67,120,0.4015748031496063,0,acoustic_grand_piano	,0
12601,62,840,0.47244094488188976,0,acoustic_grand_piano	,1
#tempo, {"bpm":77.99997660000702,"ticks":7200,"time":11.928950749999997}
4561,74,120,0.3937007874015748,0,acoustic_grand_piano	,0
13441,59,960,0.48031496062992124,0,acoustic_grand_piano	,1
#tempo, {"bpm":75.99996960001216,"ticks":7320,"time":12.121258499999996}
4681,77,120,0.3937007874015748,0,acoustic_grand_piano	,0
