480,76,72,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
480,60,72,0.4881889763779528,0.5039370078740157,string_ensemble_1	,11
600,77,72,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
600,62,72,0.4881889763779528,0.5039370078740157,string_ensemble_1	,11
720,78,72,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
720,63,72,0.4881889763779528,0.5039370078740157,string_ensemble_1	,11
960,72,192,0.4881889763779528,0.5039370078740157,string_ensemble_1	,12
960,60,192,0.4881889763779528,0.5039370078740157,string_ensemble_1	,13
960,48,192,0.4881889763779528,0.5039370078740157,contrabass	,14
840,79,72,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
840,64,72,0.4881889763779528,0.5039370078740157,string_ensemble_1	,11
1440,86,192,0.4881889763779528,0.5039370078740157,flute	,0
1440,77,192,0.4881889763779528,0.5039370078740157,oboe	,1
1440,71,192,0.4881889763779528,0.5039370078740157,oboe	,2
1440,65,192,0.4881889763779528,0.5039370078740157,bassoon	,3
1440,62,192,0.4881889763779528,0.5039370078740157,french_horn	,4
1440,74,192,0.4881889763779528,0.5039370078740157,trumpet	,5
1440,43,192,0.4881889763779528,0.5039370078740157,timpani	,6
960,81,120,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
960,65,120,0.4881889763779528,0.5039370078740157,string_ensemble_1	,11
1440,67,192,0.4881889763779528,0.5039370078740157,string_ensemble_1	,12
1440,55,192,0.4881889763779528,0.5039370078740157,string_ensemble_1	,13
1440,43,192,0.4881889763779528,0.5039370078740157,contrabass	,14
1680,86,72,0.4881889763779528,0.5039370078740157,flute	,0
1680,77,72,0.4881889763779528,0.5039370078740157,oboe	,1
1680,71,72,0.4881889763779528,0.5039370078740157,oboe	,2
1440,59,192,0.4881889763779528,0.5039370078740157,bassoon	,3
1440,55,192,0.4881889763779528,0.5039370078740157,french_horn	,4
1440,67,192,0.4881889763779528,0.5039370078740157,trumpet	,5
1680,43,96,0.4881889763779528,0.5039370078740157,timpani	,6
1080,79,72,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
1080,64,72,0.4881889763779528,0.5039370078740157,string_ensemble_1	,11
1800,86,72,0.4881889763779528,0.5039370078740157,flute	,0
1800,77,72,0.4881889763779528,0.5039370078740157,oboe	,1
1800,71,72,0.4881889763779528,0.5039370078740157,oboe	,2
1680,59,72,0.4881889763779528,0.5039370078740157,bassoon	,3
1680,55,72,0.4881889763779528,0.5039370078740157,french_horn	,4
1680,74,72,0.4881889763779528,0.5039370078740157,trumpet	,5
1800,43,96,0.4881889763779528,0.5039370078740157,timpani	,6
1200,77,72,0.5590551181102362,0.5039370078740157,string_ensemble_1	,10
