0,41,128,0.36220472440944884,0,acoustic_grand_piano	,0
85,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
170,53,86,0.3464566929133858,0,acoustic_grand_piano	,0
256,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
256,45,128,0.3464566929133858,0,acoustic_grand_piano	,0
341,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
426,53,86,0.33070866141732286,0,acoustic_grand_piano	,0
512,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
512,48,128,0.3700787401574803,0,acoustic_grand_piano	,0
597,53,85,0.3228346456692913,0,acoustic_grand_piano	,0
682,53,86,0.3464566929133858,0,acoustic_grand_piano	,0
768,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
853,53,85,0.33070866141732286,0,acoustic_grand_piano	,0
938,53,86,0.31496062992125984,0,acoustic_grand_piano	,0
1024,77,456,0.4881889763779528,0,acoustic_grand_piano	,0
1024,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
1024,41,128,0.36220472440944884,0,acoustic_grand_piano	,0
1109,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
1194,53,86,0.3464566929133858,0,acoustic_grand_piano	,0
1280,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
1280,45,128,0.3464566929133858,0,acoustic_grand_piano	,0
1365,53,85,0.33070866141732286,0,acoustic_grand_piano	,0
1450,53,86,0.3228346456692913,0,acoustic_grand_piano	,0
1472,72,60,0.4645669291338583,0,acoustic_grand_piano	,0
1536,81,456,0.5826771653543307,0,acoustic_grand_piano	,0
1536,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
1536,48,128,0.3464566929133858,0,acoustic_grand_piano	,0
1621,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
1706,53,86,0.33858267716535434,0,acoustic_grand_piano	,0
1792,53,85,0.33070866141732286,0,acoustic_grand_piano	,0
1877,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
1962,53,86,0.33070866141732286,0,acoustic_grand_piano	,0
1984,77,60,0.5590551181102362,0,acoustic_grand_piano	,0
2048,84,768,0.5984251968503937,0,acoustic_grand_piano	,0
2048,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
2048,41,128,0.3464566929133858,0,acoustic_grand_piano	,0
2133,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
2218,53,86,0.3464566929133858,0,acoustic_grand_piano	,0
2304,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
2304,45,128,0.36220472440944884,0,acoustic_grand_piano	,0
2389,53,85,0.3464566929133858,0,acoustic_grand_piano	,0
2474,53,86,0.33858267716535434,0,acoustic_grand_piano	,0
2560,53,85,0.33070866141732286,0,acoustic_grand_piano	,0
2560,48,128,0.33858267716535434,0,acoustic_grand_piano	,0
2645,53,85,0.33070866141732286,0,acoustic_grand_piano	,0
2730,53,86,0.33858267716535434,0,acoustic_grand_piano	,0
2816,82,65,0.5275590551181102,0,acoustic_grand_piano	,0
2816,53,85,0.33070866141732286,0,acoustic_grand_piano	,0
2816,41,128,0.3543307086614173,0,acoustic_grand_piano	,0
2880,81,65,0.5196850393700787,0,acoustic_grand_piano	,0
2901,53,85,0.33858267716535434,0,acoustic_grand_piano	,0
2944,79,65,0.5196850393700787,0,acoustic_grand_piano	,0
2986,53,86,0.3464566929133858,0,acoustic_grand_piano	,0
3008,77,60,0.5039370078740157,0,acoustic_grand_piano	,0
3072,78,261,0.5511811023622047,0,acoustic_grand_piano	,0
3072,58,85,0.3543307086614173,0,acoustic_grand_piano	,0
3072,60,85,0.3543307086614173,0,acoustic_grand_piano	,0
3072,48,128,0.3464566929133858,0,acoustic_grand_piano	,0
3157,58,85,0.3464566929133858,0,acoustic_grand_piano	,0
3157,60,85,0.3464566929133858,0,acoustic_grand_piano	,0
3242,58,86,0.33858267716535434,0,acoustic_grand_piano	,0
3242,60,86,0.33858267716535434,0,acoustic_grand_piano	,0
3328,79,243,0.5511811023622047,0,acoustic_grand_piano	,0
3328,58,85,0.33070866141732286,0,acoustic_grand_piano	,0
3328,60,85,0.33070866141732286,0,acoustic_grand_piano	,0
3328,52,128,0.3700787401574803,0,acoustic_grand_piano	,0
3413,58,85,0.3464566929133858,0,acoustic_grand_piano	,0
3413,60,85,0.3464566929133858,0,acoustic_grand_piano	,0
3498,58,86,0.33858267716535434,0,acoustic_grand_piano	,0
3498,60,86,0.33858267716535434,0,acoustic_grand_piano	,0
3584,58,85,0.3543307086614173,0,acoustic_grand_piano	,0
3584,60,85,0.3543307086614173,0,acoustic_grand_piano	,0
3584,55,128,0.36220472440944884,0,acoustic_grand_piano	,0
3669,58,85,0.3464566929133858,0,acoustic_grand_piano	,0
3669,60,85,0.3464566929133858,0,acoustic_grand_piano	,0
3754,58,86,0.3464566929133858,0,acoustic_grand_piano	,0
3754,60,86,0.3464566929133858,0,acoustic_grand_piano	,0
3840,58,85,0.3464566929133858,0,acoustic_grand_piano	,0
3840,60,85,0.3464566929133858,0,acoustic_grand_piano	,0
3925,58,85,0.33070866141732286,0,acoustic_grand_piano	,0
3925,60,85,0.33070866141732286,0,acoustic_grand_piano	,0
4010,58,86,0.33070866141732286,0,acoustic_grand_piano	,0
4010,60,86,0.33070866141732286,0,acoustic_grand_piano	,0
4096,72,522,0.47244094488188976,0,acoustic_grand_piano	,0
#tempo, {"bpm":57.000031350017245,"ticks":21674,"time":87.58344870312501}
4096,58,85,0.3464566929133858,0,acoustic_grand_piano	,0
4096,60,85,0.3464566929133858,0,acoustic_grand_piano	,0
#tempo, {"bpm":56.000082133453795,"ticks":22101,"time":89.33920431640627}
4096,48,128,0.3464566929133858,0,acoustic_grand_piano	,0
#tempo, {"bpm":57.000031350017245,"ticks":22528,"time":91.12631107031251}
4181,58,85,0.33858267716535434,0,acoustic_grand_piano	,0
4181,60,85,0.33858267716535434,0,acoustic_grand_piano	,0
4266,58,86,0.3464566929133858,0,acoustic_grand_piano	,0
4266,60,86,0.3464566929133858,0,acoustic_grand_piano	,0
#tempo, {"bpm":58.00004253336452,"ticks":23551,"time":95.33272323046876}
4352,58,85,0.33858267716535434,0,acoustic_grand_piano	,0
4352,60,85,0.33858267716535434,0,acoustic_grand_piano	,0
4352,52,128,0.3464566929133858,0,acoustic_grand_piano	,0
4437,58,85,0.33070866141732286,0,acoustic_grand_piano	,0
4437,60,85,0.33070866141732286,0,acoustic_grand_piano	,0
4522,58,86,0.3464566929133858,0,acoustic_grand_piano	,0
4522,60,86,0.3464566929133858,0,acoustic_grand_piano	,0
4608,76,261,0.4881889763779528,0,acoustic_grand_piano	,0
4608,58,85,0.3464566929133858,0,acoustic_grand_piano	,0
4608,60,85,0.3464566929133858,0,acoustic_grand_piano	,0
4608,55,128,0.36220472440944884,0,acoustic_grand_piano	,0
4693,58,85,0.33070866141732286,0,acoustic_grand_piano	,0
4693,60,85,0.33070866141732286,0,acoustic_grand_piano	,0
4778,58,86,0.33070866141732286,0,acoustic_grand_piano	,0
4778,60,86,0.33070866141732286,0,acoustic_grand_piano	,0
4864,79,243,0.5590551181102362,0,acoustic_grand_piano	,0
4864,58,85,0.3228346456692913,0,acoustic_grand_piano	,0
4864,60,85,0.3228346456692913,0,acoustic_grand_piano	,0
4949,58,85,0.36220472440944884,0,acoustic_grand_piano	,0
