480,64,120,0.7086614173228346,0,acoustic_grand_piano	,0
0,48,115,0.8110236220472441,0,acoustic_grand_piano	,1
600,60,120,0.6062992125984252,0,acoustic_grand_piano	,0
120,48,3720,0.6062992125984252,0,acoustic_grand_piano	,1
720,67,120,0.6299212598425197,0,acoustic_grand_piano	,0
240,55,120,0.6299212598425197,0,acoustic_grand_piano	,1
840,72,120,0.6141732283464567,0,acoustic_grand_piano	,0
360,60,120,0.6062992125984252,0,acoustic_grand_piano	,1
960,76,120,0.7322834645669292,0,acoustic_grand_piano	,0
#tempo, {"bpm":166.5001665001665,"ticks":2880,"time":2.068968}
1080,72,120,0.6220472440944882,0,acoustic_grand_piano	,0
1200,79,120,0.6456692913385826,0,acoustic_grand_piano	,0
#tempo, {"bpm":138.9998957500782,"ticks":3720,"time":2.699598}
1320,84,120,0.6299212598425197,0,acoustic_grand_piano	,0
3600,55,120,0.6299212598425197,0,acoustic_grand_piano	,1
#tempo, {"bpm":172.00010320006191,"ticks":3840,"time":2.8075117499999998}
1440,88,120,0.7322834645669292,0,acoustic_grand_piano	,0
3720,48,120,0.6062992125984252,0,acoustic_grand_piano	,1
#tempo, {"bpm":167.4999790625026,"ticks":4800,"time":3.50518575}
1560,84,120,0.6299212598425197,0,acoustic_grand_piano	,0
3840,29,1920,0.6929133858267716,0,acoustic_grand_piano	,1
1680,91,120,0.6535433070866141,0,acoustic_grand_piano	,0
3840,41,1920,0.8188976377952756,0,acoustic_grand_piano	,1
#tempo, {"bpm":156.9998377668343,"ticks":5640,"time":4.1320515}
1800,96,120,0.6377952755905512,0,acoustic_grand_piano	,0
3960,48,120,0.6299212598425197,0,acoustic_grand_piano	,1
#tempo, {"bpm":172.00010320006191,"ticks":5760,"time":4.227593000000001}
1920,100,120,0.7480314960629921,0,acoustic_grand_piano	,0
4080,57,120,0.6299212598425197,0,acoustic_grand_piano	,1
2040,96,120,0.6299212598425197,0,acoustic_grand_piano	,0
4200,60,120,0.6062992125984252,0,acoustic_grand_piano	,1
2160,91,120,0.6614173228346457,0,acoustic_grand_piano	,0
5760,30,1920,0.6692913385826772,0,acoustic_grand_piano	,1
#tempo, {"bpm":137.49988541676214,"ticks":7560,"time":5.535731750000001}
2280,84,120,0.6299212598425197,0,acoustic_grand_piano	,0
5760,42,1920,0.7952755905511811,0,acoustic_grand_piano	,1
#tempo, {"bpm":169.50014407512248,"ticks":7680,"time":5.644822750000001}
2400,88,120,0.7401574803149606,0,acoustic_grand_piano	,0
7440,57,120,0.6299212598425197,0,acoustic_grand_piano	,1
#tempo, {"bpm":162.49989843756347,"ticks":8640,"time":6.352786750000001}
2520,84,120,0.6299212598425197,0,acoustic_grand_piano	,0
7560,48,120,0.6062992125984252,0,acoustic_grand_piano	,1
#tempo, {"bpm":159.0002067002687,"ticks":9120,"time":6.722017750000001}
2640,79,120,0.6535433070866141,0,acoustic_grand_piano	,0
7680,31,960,0.6692913385826772,0,acoustic_grand_piano	,1
